,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
1471,ADDICTIONS (FEAT. Tre' Amani),WASTELAND,Brent Faiyaz,2022-07-08,3.2001666666666666,74,0.889,0.0209,0.489,1.7800000000000002e-05,0.0814,-8.587,0.10800000000000001,93.039,4,1
1480,Empire State Of Mind,The Blueprint 3,JAY-Z,2009-09-08,4.615333333333333,84,0.491,0.0295,0.956,0.0,0.46,-1.538,0.392,173.585,4,1
1486,DONTTRUSTME,WANT,3OH!3,2008-07-07,3.20955,72,0.7909999999999999,0.0163,0.713,0.0,0.18899999999999997,-3.742,0.254,130.012,4,1
1488,I <3 My Choppa,#SantanaWorld (+),Tay-K,2017-12-14,1.75,73,0.732,0.000279,0.47,0.0,0.11900000000000001,-7.601,0.244,159.936,4,1
1500,4 Da Gang (with Roddy Ricch),Free Dem Boyz,42 Dugg,2021-05-21,2.606116666666667,74,0.87,0.0124,0.561,0.0,0.10300000000000001,-10.388,0.18600000000000003,100.458,4,1
1521,We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,2020-05-01,3.03215,75,0.9259999999999999,0.135,0.542,0.0,0.0877,-5.064,0.293,135.14,4,1
1554,54321,54321,Offset,2022-08-19,3.03875,72,0.934,0.11699999999999999,0.6940000000000001,0.0,0.239,-4.455,0.175,129.028,4,1
1566,512,Primer Dia de Clases,Mora,2021-02-05,3.2272666666666665,78,0.818,0.348,0.6729999999999999,0.0,0.172,-7.542000000000001,0.14800000000000002,87.961,4,1
1574,Youngblood,Youngblood (Deluxe),5 Seconds of Summer,2018-06-15,3.390283333333333,82,0.596,0.0169,0.8540000000000001,0.0,0.124,-5.114,0.46299999999999997,120.274,4,1
1582,Hate It Or Love It,The Documentary,The Game,2005,3.44,84,0.802,0.14,0.785,0.0,0.12300000000000001,-4.781000000000001,0.207,99.99799999999999,4,1
1584,I Got 5 On It,Operation Stackola,Luniz,1995-07-04,4.22555,76,0.6,0.209,0.706,0.0,0.125,-7.899,0.361,173.926,4,1
1598,Candy Shop,The Massacre,50 Cent,2005-03-03,3.4851,81,0.614,0.0253,0.574,3.2e-05,0.38,-7.961,0.466,125.17299999999999,5,1
1600,679 (feat. Remy Boyz),679 (feat. Remy Boyz),Fetty Wap,2015-06-29,3.278216666666667,75,0.618,0.00256,0.7170000000000001,0.0,0.625,-5.7379999999999995,0.318,190.05,4,1
1605,6locc 6a6y,6locc 6a6y,Lil Loaded,2019-12-06,2.188083333333333,73,0.871,0.29600000000000004,0.7020000000000001,0.0,0.0912,-8.025,0.253,125.089,4,1
1620,Swervin (feat. 6ix9ine),Hoodie SZN,A Boogie Wit da Hoodie,2018-12-21,3.1581,75,0.581,0.0153,0.662,0.0,0.111,-5.239,0.303,93.023,4,1
1621,GOOBA,TattleTales,6ix9ine,2020-09-04,2.20505,72,0.611,0.0264,0.688,0.0,0.251,-5.688,0.341,178.46200000000002,4,1
1630,Sex Sounds,True 2 Myself,Lil Tjay,2019-10-11,2.70755,77,0.857,0.281,0.42700000000000005,0.0,0.10800000000000001,-8.638,0.11199999999999999,130.033,4,1
1635,FEFE,DUMMY BOY,6ix9ine,2018,2.990066666666667,72,0.9309999999999999,0.08800000000000001,0.387,0.0,0.136,-9.127,0.41200000000000003,125.978,4,1
1637,Pretty Little Fears (feat. J. Cole),East Atlanta Love Letter,6LACK,2018-09-14,4.005683333333334,75,0.61,0.696,0.45799999999999996,0.000103,0.0852,-11.335999999999999,0.36,192.09900000000002,4,1
1644,Like A G6,Free Wired,Far East Movement,2010-01-01,3.614883333333333,71,0.435,0.0067599999999999995,0.8370000000000001,0.0,0.11699999999999999,-8.126,0.449,124.913,4,1
1653,7 rings,"thank u, next",Ariana Grande,2019-02-08,2.9771,85,0.778,0.5920000000000001,0.317,0.0,0.0881,-10.732000000000001,0.33399999999999996,140.048,4,1
1661,Seven,Seven,Natalie Jane,2022-09-09,2.0728833333333334,78,0.8220000000000001,0.11900000000000001,0.255,0.0,0.128,-9.83,0.349,136.024,4,1
1667,What Happened To Virgil (feat. Gunna),7220,Lil Durk,2022-03-11,3.023216666666667,76,0.795,0.067,0.526,2e-06,0.134,-9.086,0.204,140.037,4,1
1712,infinity (888) - feat. Joey Bada$$,?,XXXTENTACION,2018-03-16,2.9431666666666665,74,0.562,0.27399999999999997,0.579,0.0,0.102,-6.787999999999999,0.484,84.14299999999999,4,1
1724,A.D.H.D,Section.80,Kendrick Lamar,2011-07-02,3.591816666666667,73,0.609,0.33,0.799,0.0,0.10800000000000001,-6.882999999999999,0.24,157.74,4,1
1755,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),Flower Boy,"Tyler, The Creator",2017-07-21,4.260883333333333,75,0.48,0.0456,0.61,0.0,0.313,-7.042000000000001,0.305,90.03399999999999,4,1
1757,93 'Til Infinity,93 'til Infinity,Souls Of Mischief,1993-02-13,4.774,71,0.59,0.125,0.672,1.04e-06,0.147,-11.792,0.41200000000000003,206.247,4,1
1758,9 Lives (feat. Polo G & NLE Choppa),It's Not Me It's You,DDG,2022-09-30,3.8,73,0.5770000000000001,0.0957,0.5329999999999999,0.0,0.127,-8.871,0.501,160.088,4,1
1782,Te Boté - Remix,Te Boté (Remix),Nio Garcia,2018-04-13,6.965333333333334,79,0.903,0.542,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,4,1
