,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
541,Kiss Tomorrow Goodbye,Tailgates & Tanlines,Luke Bryan,2011-01-01,3.38555,73,0.5710000000000001,0.0064,0.937,0.0,0.316,-3.467,0.0365,115.01299999999999,4,0
544,Kids,Oracular Spectacular,MGMT,2007-12-14,5.047333333333333,79,0.451,0.0007599999999999999,0.9309999999999999,0.0049,0.361,-3.8710000000000004,0.0719,122.961,4,0
546,Runaway,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,9.128883333333333,81,0.374,0.21899999999999997,0.568,0.0021899999999999997,0.513,-3.825,0.109,84.73299999999999,4,0
547,Kings & Queens,Heaven & Hell,Ava Max,2020-09-18,2.706633333333333,82,0.637,0.007859999999999999,0.69,0.0,0.124,-4.0569999999999995,0.0405,129.857,4,0
563,Summertime Sadness,Born To Die - The Paradise Edition,Lana Del Rey,2012-11-12,4.423783333333334,73,0.565,0.0542,0.654,1.8000000000000001e-06,0.122,-6.8260000000000005,0.0335,111.96799999999999,4,0
570,Love Sosa,Finally Rich,Chief Keef,2012-01-01,4.10355,82,0.772,0.0361,0.413,0.0,0.111,-8.193,0.08900000000000001,131.965,4,0
575,Lovers Rock,French Exit,TV Girl,2014-06-05,3.565333333333333,83,0.5589999999999999,7.53e-06,0.871,0.00545,0.096,-5.337999999999999,0.0397,104.97,4,0
582,LOKERA,LOKERA,Rauw Alejandro,2022-07-25,3.2549,92,0.8340000000000001,0.21,0.828,5.91e-06,0.10300000000000001,-2.657,0.0452,102.01899999999999,4,0
587,Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,2018-12-10,2.92925,81,0.665,0.0414,0.6509999999999999,0.0,0.0896,-5.515,0.156,163.935,4,0
592,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,3.8913,87,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,0
598,Love Is Only a Feeling,Love Is Only a Feeling,Joey Bada$$,2017-07-06,2.5340166666666666,80,0.629,0.53,0.6759999999999999,0.000325,0.701,-7.087999999999999,0.191,90.37700000000001,4,0
608,Money Trees,"good kid, m.A.A.d city",Kendrick Lamar,2012,6.448433333333332,81,0.716,0.0703,0.531,0.0,0.22399999999999998,-7.355,0.122,71.994,4,0
613,Miss You,Miss You,Oliver Tree,2022-08-05,3.433333333333333,83,0.5870000000000001,0.0128,0.742,0.00107,0.146,-6.64,0.0529,145.007,4,0
614,More Than My Hometown,Dangerous: The Double Album,Morgan Wallen,2021-01-08,3.60955,79,0.62,0.615,0.8690000000000001,0.0,0.131,-5.479,0.0462,126.01899999999999,4,0
616,Master of Puppets (Remastered),Master of Puppets (Remastered Deluxe Box Set),Metallica,1986-03-03,8.589766666666666,78,0.539,0.00067,0.828,0.42100000000000004,0.154,-9.107999999999999,0.035,105.25,4,0
617,Music For a Sushi Restaurant,Harry's House,Harry Styles,2022-05-20,3.2302166666666667,85,0.72,0.258,0.715,0.0568,0.107,-4.652,0.04,107.041,4,0
619,Mo Bamba,MUDBOY,Sheck Wes,2018-10-05,3.0651,79,0.7290000000000001,0.19399999999999998,0.625,0.009859999999999999,0.248,-5.266,0.0315,146.034,4,0
627,The Spins,K.I.D.S.,Mac Miller,2010-08-13,3.26455,83,0.794,0.0135,0.7659999999999999,0.0,0.0785,-3.8939999999999997,0.0377,127.007,4,0
628,Matte Black,"Sing Me a Lullaby, My Sweet Temptation",$uicideboy$,2022-07-29,3.969083333333333,79,0.877,0.122,0.826,1.05e-05,0.10400000000000001,-3.75,0.20600000000000002,75.003,4,0
631,Murder In My Mind,Murder In My Mind,Kordhell,2022-01-21,2.4166666666666665,89,0.7120000000000001,0.00547,0.972,7.06e-05,0.128,-0.514,0.11199999999999999,119.96600000000001,4,0
635,Misery Business,Riot!,Paramore,2007-06-11,3.525333333333333,77,0.517,0.0027199999999999998,0.9059999999999999,9.26e-06,0.113,-3.677,0.0735,172.977,4,0
637,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,2020-01-10,3.074116666666667,90,0.41,0.0228,0.611,0.0,0.11599999999999999,-8.271,0.0467,185.727,3,0
641,20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,2017-11-17,3.676433333333333,84,0.773,0.109,0.75,0.0,0.174,-4.0089999999999995,0.11699999999999999,123.426,4,0
642,You Proof,You Proof,Morgan Wallen,2022-05-13,2.624616666666667,86,0.731,0.252,0.85,0.0,0.605,-4.913,0.0336,119.706,4,0
643,Monëy so big,Up 2 Më,Yeat,2021-09-10,2.667533333333333,81,0.693,0.121,0.575,0.0,0.10400000000000001,-7.632999999999999,0.0906,138.016,4,0
646,My Shit,Artist,A Boogie Wit da Hoodie,2016-09-16,2.135933333333333,78,0.812,0.244,0.621,0.0,0.099,-8.3,0.0515,77.998,4,0
652,NOSTYLIST,NO STYLIST,Destroy Lonely,2022-08-12,3.0,79,0.5670000000000001,0.0396,0.773,0.0,0.111,-5.166,0.0775,160.08,4,0
653,Neverita,Un Verano Sin Ti,Bad Bunny,2022-05-06,2.8853166666666668,94,0.8759999999999999,0.0706,0.498,0.0,0.14300000000000002,-7.511,0.0478,122.016,4,0
654,No Se Va - En Vivo,No Se Va (En Vivo),Grupo Frontera,2022-04-28,3.23365,84,0.594,0.121,0.527,0.0,0.23399999999999999,-9.335,0.0335,172.71200000000002,4,0
655,Novacane,Novacane,Frank Ocean,2011-01-01,5.0391,82,0.762,0.0584,0.508,0.00126,0.16,-9.112,0.0919,93.51,4,0
656,Numb,Numb,Marshmello,2022-06-10,2.5931333333333333,88,0.912,0.121,0.774,0.0127,0.10099999999999999,-4.673,0.0455,119.96600000000001,4,0
661,NEW MAGIC WAND,IGOR,"Tyler, The Creator",2019-05-17,3.255333333333333,84,0.621,0.0967,0.73,0.000131,0.6729999999999999,-5.414,0.107,139.566,4,0
664,N95,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,3.265833333333333,84,0.79,0.377,0.67,2.32e-06,0.11900000000000001,-5.527,0.105,139.95600000000002,4,0
666,Narco,Narco,Blasterjaxx,2017-11-13,3.4772333333333334,71,0.764,0.00784,0.943,0.10400000000000001,0.0699,-4.047,0.0711,129.961,4,0
667,Not Allowed,Who Really Cares,TV Girl,2016-02-25,2.7977333333333334,82,0.67,0.669,0.905,0.000227,0.349,-6.855,0.129,104.965,4,0
669,Notion,Notion,The Rare Occasions,2021-12-02,3.252,84,0.309,0.0673,0.883,0.0011099999999999999,0.0849,-3.825,0.0808,159.488,4,0
675,No Church In The Wild,Watch The Throne (Deluxe),JAY-Z,2011-08-08,4.541766666666667,80,0.654,0.24600000000000002,0.75,0.0178,0.16699999999999998,-7.5089999999999995,0.105,92.78,4,0
676,Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,1987-11-12,3.55955,81,0.721,0.115,0.9390000000000001,3.79e-05,0.10800000000000001,-11.823,0.0376,113.309,4,0
679,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,2022-08-31,3.5858166666666667,83,0.695,0.0425,0.9229999999999999,0.0469,0.11599999999999999,-3.93,0.0522,108.014,3,0
680,Sunroof,Sunroof,Nicky Youre,2021-12-03,2.717083333333333,93,0.768,0.35200000000000004,0.7140000000000001,0.0,0.15,-5.11,0.0401,131.44299999999998,4,0
685,Northern Attitude,Northern Attitude,Noah Kahan,2022-09-16,4.454266666666666,74,0.515,0.11599999999999999,0.6409999999999999,3.17e-05,0.10400000000000001,-8.205,0.0475,121.82600000000001,4,0
690,Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,2.8206166666666665,79,0.742,0.327,0.527,0.0,0.25,-6.892,0.0769,84.97399999999999,4,0
693,nuts (feat. rainy bear),nuts (feat. rainy bear),Lil Peep,2021-12-17,1.4226666666666667,80,0.5760000000000001,0.00831,0.741,0.0,0.111,-7.404,0.0356,124.09100000000001,4,0
694,Nonsense,emails i can't send,Sabrina Carpenter,2022-07-15,2.7274666666666665,73,0.74,0.0268,0.6970000000000001,0.0,0.22399999999999998,-4.912,0.034,138.99200000000002,4,0
697,Yo No Soy Celoso,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.845066666666667,86,0.872,0.275,0.588,0.0,0.17,-6.276,0.0492,142.004,4,0
704,Only Love Can Hurt Like This,A Perfect Contradiction (Outsiders' Expanded Edition),Paloma Faith,2014-03-10,3.88155,88,0.5660000000000001,0.0958,0.885,9.97e-05,0.33399999999999996,-4.5280000000000005,0.0818,90.99,4,0
708,Oklahoma Smokeshow,Summertime Blues,Zach Bryan,2022-07-15,3.528983333333333,77,0.544,0.0958,0.573,0.0,0.10400000000000001,-5.694,0.0356,122.977,4,0
709,One (Remastered),...And Justice for All (Remastered Deluxe Box Set),Metallica,1988-09-07,7.43575,72,0.43799999999999994,0.000668,0.687,0.0801,0.42,-9.15,0.0619,103.01,3,0
712,One Dance,Views,Drake,2016-05-06,2.899766666666667,86,0.792,0.0077599999999999995,0.625,0.0018,0.32899999999999996,-5.609,0.0536,103.96700000000001,4,0
715,Out of Time,Dawn FM,The Weeknd,2022-01-06,3.5698833333333333,83,0.65,0.255,0.76,0.0,0.33899999999999997,-4.422,0.0446,93.057,4,0
720,Often,Beauty Behind The Madness,The Weeknd,2015-08-28,4.150666666666667,82,0.5720000000000001,0.222,0.631,0.0,0.135,-9.836,0.0476,134.078,4,0
723,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,3.580766666666667,90,0.7909999999999999,0.037000000000000005,0.862,2.1899999999999997e-05,0.0814,-3.24,0.11,123.994,4,0
726,Out of My League,More Than Just a Dream (Deluxe Edition),Fitz and The Tantrums,2013-05-07,3.4897666666666667,75,0.545,0.0387,0.968,0.00325,0.331,-3.553,0.0853,169.965,4,0
732,Old Town Road - Remix,7 EP,Lil Nas X,2019-06-21,2.617766666666667,79,0.878,0.0533,0.619,0.0,0.113,-5.56,0.102,136.041,4,0
734,Whiskey On You,Whiskey On You,Nate Smith,2022-05-06,3.06315,80,0.479,7.020000000000001e-05,0.768,0.00549,0.121,-5.204,0.0312,110.024,4,0
735,Our Song,Taylor Swift,Taylor Swift,2006-10-24,3.351766666666667,72,0.6679999999999999,0.111,0.672,0.0,0.32899999999999996,-4.931,0.0303,89.01100000000001,4,0
736,oui,Late Nights: The Album,Jeremih,2015-12-04,3.972,77,0.418,0.213,0.7240000000000001,0.0,0.11199999999999999,-3.7239999999999998,0.0964,78.521,5,0
737,Work Out,Cole World: The Sideline Story,J. Cole,2011-09-27,3.9219999999999997,82,0.831,0.0531,0.42700000000000005,0.0,0.307,-6.903,0.106,93.00399999999999,4,0
739,On My Own,Teen Beach 2 (Original TV Movie Soundtrack),Various Artists,2015-01-01,2.42355,74,0.669,0.14,0.593,0.0,0.11900000000000001,-6.627999999999999,0.0406,87.965,4,0
740,One Last Time,My Everything (Deluxe),Ariana Grande,2014-08-25,3.2877666666666667,84,0.628,0.09300000000000001,0.593,1.65e-06,0.096,-5.0360000000000005,0.0323,125.02600000000001,4,0
743,One Right Now (with The Weeknd),One Right Now,Post Malone,2021-11-05,3.2251,81,0.687,0.0361,0.7809999999999999,0.0,0.0755,-4.806,0.053,97.014,4,0
749,Ocean Avenue,Ocean Avenue,Yellowcard,2003-01-01,3.3044333333333333,74,0.486,3.43e-05,0.904,2.8300000000000003e-05,0.0947,-3.7510000000000003,0.0638,173.734,4,0
750,Party,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.7938,91,0.8290000000000001,0.0151,0.799,0.000543,0.242,-5.388999999999999,0.0897,97.01299999999999,4,0
758,Party In The U.S.A.,The Time Of Our Lives,Miley Cyrus,2009-01-01,3.367766666666667,77,0.652,0.00112,0.698,0.00011499999999999999,0.0886,-4.667,0.042,96.021,4,0
759,Pink Venom,Pink Venom,BLACKPINK,2022-08-19,3.1160666666666668,88,0.7979999999999999,0.0202,0.6970000000000001,0.0,0.259,-7.138999999999999,0.0891,90.031,4,0
765,PUNTO 40,PUNTO 40,Rauw Alejandro,2022-09-22,3.177566666666667,84,0.873,0.0012699999999999999,0.826,0.0361,0.311,-0.722,0.0876,106.97200000000001,4,0
766,PRIDE.,DAMN.,Kendrick Lamar,2017-04-14,4.58755,82,0.665,0.0786,0.535,1.6800000000000002e-05,0.154,-7.056,0.0572,138.842,4,0
772,P power (feat. Drake),DS4EVER,Gunna,2022-01-13,3.222433333333333,76,0.828,0.0199,0.591,0.000323,0.361,-6.2170000000000005,0.109,119.251,4,0
775,Pyramids,channel ORANGE,Frank Ocean,2012-07-10,9.882,74,0.4,0.0118,0.65,7.62e-05,0.7909999999999999,-6.104,0.0466,107.98899999999999,4,0
776,Promiscuous,Loose,Nelly Furtado,2006-01-01,4.038216666666667,83,0.8079999999999999,0.0569,0.97,6.13e-05,0.154,-6.098,0.0506,114.32799999999999,4,0
781,Pumped Up Kicks,Torches,Foster The People,2011-05-23,3.993333333333333,84,0.733,0.145,0.71,0.115,0.0956,-5.849,0.0292,127.975,4,0
784,Paper Rings,Lover,Taylor Swift,2019-08-23,3.7066666666666666,83,0.8109999999999999,0.0129,0.7190000000000001,1.36e-05,0.0742,-6.553,0.0497,103.979,4,0
788,Pony,R&B: From Doo-Wop To Hip-Hop,Various Artists,1999-10-08,4.19555,74,0.7490000000000001,0.00186,0.605,0.0381,0.115,-9.359,0.086,142.024,4,0
789,Paris,Now the Moon's Rising,$uicideboy$,2015-11-20,1.8503333333333332,78,0.8490000000000001,0.0706,0.648,0.00636,0.0984,-6.188,0.0835,106.05799999999999,4,0
794,Prom Queen,Prom Queen,Beach Bunny,2018-08-10,2.2760333333333334,82,0.528,0.000391,0.797,0.011000000000000001,0.14,-7.487,0.0485,143.785,4,0
795,Play It Again,Crash My Party,Luke Bryan,2013-01-01,3.7811,76,0.506,0.0916,0.8859999999999999,0.0,0.0734,-3.225,0.0655,143.935,4,0
797,Payphone,Overexposed,Maroon 5,2021-06-20,3.856433333333333,73,0.7390000000000001,0.0136,0.7559999999999999,0.0,0.37,-4.828,0.0394,110.02799999999999,4,0
798,Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,2021-03-19,3.30135,86,0.677,0.321,0.696,0.0,0.42,-6.181,0.11900000000000001,90.03,4,0
801,QUE PRETENDES,OASIS,J Balvin,2019-06-28,3.705766666666667,82,0.639,0.0275,0.7909999999999999,0.0,0.36200000000000004,-4.4430000000000005,0.253,92.603,4,0
804,Quittin' Time,Summertime Blues,Zach Bryan,2022-07-15,3.681416666666667,71,0.557,0.215,0.725,9.21e-06,0.217,-5.79,0.0388,143.34,4,0
807,Dancing Queen,Arrival,ABBA,1976,3.84,84,0.5429999999999999,0.358,0.87,0.0009390000000000001,0.792,-6.513999999999999,0.0428,100.804,4,0
810,Trap Queen,Fetty Wap (Deluxe),Fetty Wap,2015-09-25,3.70155,75,0.746,0.0244,0.873,0.0,0.354,-3.803,0.128,148.075,4,0
821,Que Malo,YHLQMDLG,Bad Bunny,2020-02-29,2.799583333333333,75,0.802,0.0832,0.787,0.0,0.153,-6.181,0.0599,94.02600000000001,4,0
828,Pa' Que Retozen,El Abayarde,Tego Calderón,2003-07-01,2.5277666666666665,83,0.815,0.4,0.856,8.340000000000001e-05,0.244,-3.825,0.122,91.995,4,0
830,Quédate Conmigo,Quédate Conmigo,Edicion Especial,2022-06-10,3.2277666666666667,72,0.878,0.457,0.708,4.43e-06,0.297,-3.841,0.0541,100.50200000000001,3,0
831,Collard Greens,Oxymoron (Deluxe),ScHoolboy Q,2014-01-01,4.999333333333333,79,0.825,0.025,0.575,9.94e-06,0.205,-4.87,0.0633,153.954,4,0
832,¿Qué Nos Pasó?,¿Qué Nos Pasó?,Anuel AA,2022-05-26,4.095633333333334,77,0.703,0.436,0.6940000000000001,5.7999999999999995e-06,0.12,-4.808,0.0607,95.0,4,0
836,Don't Stop Me Now - Remastered 2011,Jazz (Deluxe Remastered Version),Queen,1978-11-10,3.4902166666666665,74,0.563,0.0472,0.865,0.00019099999999999998,0.77,-5.277,0.16,156.27100000000002,4,0
841,Queen of Hearts,BETWEEN 1&2,TWICE,2022-08-26,3.1157666666666666,73,0.6659999999999999,0.102,0.847,0.0,0.0702,-2.526,0.106,149.94,4,0
844,Mayor Que Usted,Mayor Que Usted,Natti Natasha,2022-06-17,3.891983333333333,82,0.625,0.00762,0.8390000000000001,2.35e-05,0.46399999999999997,-4.824,0.0927,184.08,4,0
861,Remember,Remember,Becky Hill,2021-06-18,2.6794333333333333,78,0.612,0.040999999999999995,0.862,0.0,0.0907,-2.903,0.037000000000000005,123.84899999999999,4,0
862,Riptide,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,3.4046666666666665,81,0.484,0.431,0.731,0.0,0.151,-6.694,0.0379,101.654,4,0
865,Robbery,Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,4.0008333333333335,83,0.623,0.32799999999999996,0.6920000000000001,0.0,0.153,-5.122000000000001,0.0504,79.899,4,0
867,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,3.6357666666666666,85,0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.80100000000002,4,0
868,Un Ratito,Un Verano Sin Ti,Bad Bunny,2022-05-06,2.948933333333333,88,0.787,0.305,0.546,4.55e-05,0.122,-7.093999999999999,0.0532,93.05,4,0
872,Run Boy Run,The Golden Age,Woodkid,2013-01-01,3.5544333333333333,76,0.506,0.084,0.9590000000000001,0.000655,0.135,-5.263999999999999,0.102,133.996,4,0
874,Rap God,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,6.058683333333334,78,0.708,0.397,0.843,0.0,0.799,-2.66,0.314,148.14,4,0
876,Return of the Mack,Return of the Mack,Mark Morrison,1996-04-22,3.55155,76,0.715,0.0063100000000000005,0.833,0.0,0.16399999999999998,-5.379,0.10800000000000001,95.48700000000001,4,0
888,The Real Slim Shady,The Marshall Mathers LP,Eminem,2000-05-23,4.736666666666666,88,0.9490000000000001,0.0302,0.6609999999999999,0.0,0.0454,-4.244,0.0572,104.50399999999999,4,0
893,Rich Nigga Shit (feat. Young Thug),SAVAGE MODE II,21 Savage,2020-10-02,3.1721833333333334,78,0.825,0.349,0.733,0.0,0.11199999999999999,-5.625,0.0969,97.97399999999999,4,0
894,Is This Love,Kaya,Bob Marley & The Wailers,1978,3.87,77,0.7759999999999999,0.11,0.5589999999999999,0.0,0.0671,-8.375,0.10300000000000001,122.242,4,0
897,Sweet Child O' Mine,Appetite For Destruction,Guns N' Roses,1987-07-21,5.934433333333334,80,0.446,0.0901,0.9520000000000001,0.0857,0.11199999999999999,-5.321000000000001,0.0523,125.303,4,0
929,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,2011-10-11,3.45555,79,0.715,0.0525,0.655,0.0,0.115,-6.425,0.13699999999999998,95.07799999999999,4,0
931,SNAP,SNAP,Rosa Linn,2022-03-19,2.9925166666666665,94,0.565,0.107,0.636,9.9e-06,0.447,-8.198,0.0638,170.01,4,0
935,It Wasn't Me,Hot Shot,Shaggy,2000-08-08,3.793333333333333,79,0.853,0.0561,0.606,0.0,0.313,-4.596,0.0713,94.759,4,0
937,7 Years,Lukas Graham,Lukas Graham,2016-04-01,3.955,81,0.765,0.287,0.473,0.0,0.391,-5.829,0.0514,119.992,4,0
938,Save Your Tears,After Hours,The Weeknd,2020-03-20,3.5937666666666668,90,0.68,0.0212,0.826,1.24e-05,0.5429999999999999,-5.487,0.0309,118.051,4,0
939,Rosemary,Koi No Yokan,Deftones,2012-11-09,6.8891,74,0.285,0.0185,0.613,0.1,0.114,-6.412000000000001,0.0421,126.62799999999999,4,0
940,Sky,Whole Lotta Red,Playboi Carti,2020-12-25,3.2205666666666666,84,0.785,0.258,0.903,0.0,0.16899999999999998,-4.184,0.21,139.98,4,0
943,Smells Like Teen Spirit,Nevermind (Remastered),Nirvana,1991-09-26,5.032,80,0.502,2.55e-05,0.912,0.000173,0.106,-4.556,0.0564,116.76100000000001,4,0
948,Softcore,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,3.438,87,0.575,0.0484,0.568,0.000417,0.28600000000000003,-5.5089999999999995,0.03,93.986,4,0
949,Wannabe,Spice,Spice Girls,1996-01-01,2.883766666666667,82,0.768,0.10099999999999999,0.8640000000000001,0.0,0.162,-6.145,0.0324,110.008,4,0
952,Tarot,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.9649,92,0.795,0.0225,0.684,0.0,0.6579999999999999,-3.971,0.0419,114.01100000000001,4,0
978,Talk,Talk,Yeat,2022-09-02,2.914283333333333,82,0.698,0.0845,0.763,0.0,0.54,-4.718,0.22899999999999998,139.998,4,0
988,Get Low,Kings Of Crunk,Lil Jon & The East Side Boyz,2002-10-29,5.5677666666666665,75,0.521,0.0301,0.625,0.0,0.121,-7.47,0.067,101.01899999999999,4,0
990,SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,5.213666666666667,83,0.8340000000000001,0.00513,0.73,0.0,0.124,-3.714,0.222,155.00799999999998,4,0
993,The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,Lil Uzi Vert,2017-08-25,3.695766666666666,81,0.703,0.617,0.757,0.0,0.106,-3.612,0.05,82.008,4,0
995,We Are Young (feat. Janelle Monáe),Some Nights,fun.,2012-02-21,4.1771,75,0.37799999999999995,0.02,0.638,7.659999999999999e-05,0.0849,-5.5760000000000005,0.075,184.08599999999998,4,0
1006,Unstoppable,This Is Acting (Deluxe Version),Sia,2016-10-21,3.6291,82,0.46799999999999997,0.11199999999999999,0.779,0.000373,0.10099999999999999,-4.8389999999999995,0.0779,173.799,4,0
1007,Un Coco,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.2735333333333334,88,0.8390000000000001,0.207,0.69,8.33e-06,0.17600000000000002,-4.4639999999999995,0.0615,151.991,4,0
1009,Umbrella,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,4.599766666666667,84,0.583,0.00864,0.8290000000000001,0.0,0.0426,-4.603,0.134,174.028,4,0
1017,Unforgettable,Jungle Rules,French Montana,2017-07-14,3.89835,82,0.726,0.0293,0.769,0.0101,0.10400000000000001,-5.043,0.12300000000000001,97.985,4,0
1023,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,4.494433333333333,84,0.856,0.00801,0.609,8.149999999999999e-05,0.0344,-7.223,0.0824,114.988,4,0
1026,Uptown Girl,An Innocent Man,Billy Joel,1983-08-08,3.2951,80,0.701,0.0755,0.9440000000000001,0.0,0.601,-2.986,0.0455,128.993,4,0
1033,Unwritten,Unwritten,Natasha Bedingfield,2004-08-30,4.322216666666667,77,0.706,0.00584,0.8,0.0,0.0822,-6.332999999999999,0.0399,100.01100000000001,4,0
1035,Tek It - Sped Up,Tek It (I Watch the Moon),Cafuné,2019,2.7809833333333334,83,0.348,9.93e-05,0.95,9.68e-06,0.0868,-5.0489999999999995,0.124,168.96400000000003,4,0
1036,U-Digg (feat. 42 Dugg & Veeze),U-Digg (feat. 42 Dugg & Veeze),Lil Baby,2022-06-17,3.925,73,0.8240000000000001,0.00253,0.583,0.0,0.266,-6.537000000000001,0.147,147.496,4,0
1037,Una Noche en Medellín,Una Noche en Medellín,Cris Mj,2022-01-21,2.5625,90,0.87,0.0924,0.5479999999999999,4.6e-05,0.0534,-5.252999999999999,0.077,96.01799999999999,4,0
1041,Under Pressure - Remastered 2011,Hot Space (Deluxe Remastered Version),Queen,1982-05-03,4.140666666666666,72,0.6709999999999999,0.42200000000000004,0.711,0.0,0.10400000000000001,-7.813,0.0478,113.809,4,0
1043,$uicideboy$ Were Better In 2015,"Sing Me a Lullaby, My Sweet Temptation",$uicideboy$,2022-07-29,2.3891,72,0.883,0.0301,0.8220000000000001,1.7e-06,0.111,-4.029,0.10800000000000001,110.024,4,0
1045,ULTRA SOLO REMIX,ULTRA SOLO REMIX,Polimá Westcoast,2022-06-16,5.37245,88,0.909,0.0777,0.8240000000000001,0.00387,0.0638,-4.627,0.0797,109.97,4,0
1051,Victoria’s Secret,Victoria’s Secret,Jax,2022-06-30,2.9354,83,0.586,0.00655,0.556,0.0,0.0836,-7.638999999999999,0.0592,167.018,4,0
1053,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-05-26,4.03955,85,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4,0
1058,vendetta!,vendetta!,MUPP,2022-05-20,1.7840666666666667,86,0.706,0.175,0.91,2e-06,0.11,-3.5269999999999997,0.146,126.007,4,0
1061,Volví,Volví,Aventura,2021-08-03,3.8354166666666663,84,0.725,0.42200000000000004,0.86,0.00028399999999999996,0.0674,-3.7260000000000004,0.182,175.896,4,0
1071,Valerie (feat. Amy Winehouse) - Version Revisited,Version,Mark Ronson,2007-04-16,3.6568833333333335,76,0.6990000000000001,0.00243,0.83,0.00023999999999999998,0.0995,-4.898,0.0633,105.809,4,0
1073,VIRGO'S GROOVE,RENAISSANCE,Beyoncé,2022-07-29,6.145966666666666,77,0.6829999999999999,0.0781,0.85,1.09e-06,0.741,-5.042,0.0699,107.988,4,0
1077,Versace on the Floor,24K Magic,Bruno Mars,2016-11-17,4.354,77,0.578,0.196,0.574,0.0,0.083,-6.209,0.0454,174.15200000000002,4,0
1078,VETE A LA FREGADA,NOSTALGIA,Eslabon Armado,2022-05-06,2.770766666666667,72,0.353,0.0755,0.701,0.0,0.191,-5.169,0.0341,89.73899999999999,4,0
1079,Venom - Music From The Motion Picture,Venom (Music From The Motion Picture),Eminem,2018-09-21,4.492883333333333,75,0.75,0.0148,0.789,0.0,0.501,-5.058,0.0647,135.954,4,0
1080,Vuelve,Vuelve,Daddy Yankee,2017-09-29,4.660216666666667,80,0.7340000000000001,0.196,0.531,0.0,0.11900000000000001,-5.662000000000001,0.0321,130.024,4,0
1082,Vivir Mi Vida,3.0,Marc Anthony,2013-07-23,4.205766666666666,77,0.6559999999999999,0.345,0.877,0.0,0.349,-3.2310000000000003,0.0342,105.01799999999999,4,0
1083,Voices In My Head,Voices In My Head,Falling In Reverse,2022-05-31,3.190233333333333,73,0.546,0.0266,0.898,0.0,0.129,-3.0669999999999997,0.162,173.17,4,0
1089,Volando - Remix,Volando (Remix),Mora,2021-07-08,4.5579,83,0.659,0.207,0.688,0.0,0.113,-4.649,0.0673,153.97899999999998,4,0
1097,"Villano Antillano: Bzrp Music Sessions, Vol. 51","Villano Antillano: Bzrp Music Sessions, Vol. 51",Bizarrap,2022-06-08,3.125,86,0.82,0.0584,0.752,0.00417,0.628,-7.635,0.0648,127.999,4,0
1099,VALENTINO,DROPPED OUTTA COLLEGE,24kGoldn,2019-11-22,2.98555,73,0.746,0.19899999999999998,0.7170000000000001,0.0,0.132,-4.841,0.179,150.964,4,0
1110,Walk,Walk/Spin,Kodak Black,2022-09-16,2.767316666666667,77,0.8170000000000001,0.037000000000000005,0.512,0.0,0.21600000000000003,-6.943,0.0984,130.04,4,0
1113,Woman,Planet Her,Doja Cat,2021-06-25,2.8771,89,0.8240000000000001,0.0888,0.764,0.00294,0.11699999999999999,-4.175,0.0854,107.99799999999999,4,0
1115,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,2.9,90,0.5479999999999999,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4,0
1121,Why'd You Only Call Me When You're High?,AM,Arctic Monkeys,2013-09-09,2.685383333333333,88,0.691,0.0483,0.631,1.13e-05,0.10400000000000001,-6.478,0.0368,92.00399999999999,4,0
