,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
1760,99 Luftballons,Nena,Nena,1983-09-23,3.874433333333333,74,0.575,0.10300000000000001,0.555,1.3e-06,0.111,-7.495,0.0453,95.361,4,0
1762,Cloud 9,Honeymoon,Beach Bunny,2020-02-14,2.455833333333333,80,0.637,0.0016699999999999998,0.929,2.62e-05,0.344,-3.593,0.0491,80.97399999999999,4,0
1768,Ya No Somos Ni Seremos,Ya No Somos Ni Seremos,Christian Nodal,2022-02-18,3.0953666666666666,84,0.588,0.43700000000000006,0.452,0.0,0.344,-4.75,0.0268,139.953,4,2
1770,NI BIEN NI MAL,X 100PRE,Bad Bunny,2018-12-23,3.936916666666667,76,0.826,0.556,0.449,1.85e-05,0.273,-8.33,0.0674,128.028,4,2
1777,911 - Remix,911 (Remix),Sech,2021-07-09,3.477183333333333,75,0.816,0.165,0.71,0.0,0.292,-3.728,0.0398,93.02,4,0
1781,Wonderwall,(What's The Story) Morning Glory?,Oasis,1995-10-02,4.3151,73,0.41,0.00236,0.8540000000000001,0.0,0.133,-5.609,0.0366,174.584,4,0
1782,Te Boté - Remix,Te Boté (Remix),Nio Garcia,2018-04-13,6.965333333333334,79,0.903,0.542,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,4,1
1783,Semi-Charmed Life,Third Eye Blind,Third Eye Blind,1997-04-08,4.472666666666667,75,0.64,0.008320000000000001,0.8640000000000001,0.0,0.12300000000000001,-6.5760000000000005,0.0314,102.02600000000001,4,0
1784,90x180,90x180,Eno,2022-09-23,2.5712166666666665,71,0.8220000000000001,0.48,0.564,0.00572,0.129,-10.725999999999999,0.0931,139.982,4,2
1785,AM Remix,AM Remix,Nio Garcia,2021-06-24,4.355566666666666,80,0.743,0.114,0.655,0.0,0.0764,-5.015,0.159,172.03099999999998,4,0
1792,Ni Diablo Ni Santo,Ni Diablo Ni Santo,Julión Álvarez y su Norteño Banda,2017-05-26,2.5933333333333333,74,0.833,0.439,0.608,0.0,0.29600000000000004,-4.803999999999999,0.0824,120.01,3,2
1795,Dilemma,Nellyville,Nelly,2002-06-25,4.819333333333334,79,0.727,0.22699999999999998,0.552,0.000164,0.198,-8.074,0.14,168.18900000000002,4,0
